GraphID	GraphKind	VertexCount	VertexID	ProblemNode	ChimearNode	In_Degree	Out_Degree	In_Flow	In_Flow_Std	Out_Flow	Out_Flow_Std	Centrality
186	orig	100	84	0	0	1	1	212	0.0	194	0.0	0.020202020202
186	orig	100	85	0	0	1	1	211	0.0	202	0.0	0.020202020202
186	orig	100	86	0	0	1	1	110	0.0	0	0.0	0.020202020202
186	orig	100	87	0	0	1	2	329	0.0	283	38.5	0.030303030303
186	orig	100	88	0	0	1	1	344	0.0	294	0.0	0.020202020202
186	orig	100	89	0	0	1	1	315	0.0	282	0.0	0.020202020202
186	orig	100	90	0	0	1	1	280	0.0	249	0.0	0.020202020202
186	orig	100	91	0	0	1	1	117	0.0	84	0.0	0.020202020202
186	orig	100	92	0	0	1	2	293	0.0	270	34.0	0.030303030303
186	orig	100	93	0	0	1	1	288	0.0	263	0.0	0.020202020202
186	orig	100	94	0	0	1	1	300	0.0	249	0.0	0.020202020202
186	orig	100	95	0	0	1	1	293	0.0	274	0.0	0.020202020202
186	orig	100	96	0	0	1	1	15	0.0	13	0.0	0.020202020202
186	orig	100	97	0	0	1	1	228	0.0	196	0.0	0.020202020202
186	orig	100	98	0	0	1	1	197	0.0	206	0.0	0.020202020202
186	orig	100	99	0	0	1	1	80	0.0	71	0.0	0.020202020202
186	comp	3	0	0	0	0	3	0	NA	337	68.34390162178984	1.5
186	comp	3	1	0	0	3	0	337	72.37095795659717	0	NA	1.5
186	comp	3	54	1	0	2	2	241	82.5	241	87.5	2.0
186	res	2	0	0	0	0	4	0	NA	337	76.07028000474298	4.0
186	res	2	1	0	0	4	0	337	76.07028000474298	0	NA	4.0
187	orig	32	0	0	0	0	2	0	NA	0	0.0	0.0645161290323
187	orig	32	1	0	0	2	0	0	0.0	0	NA	0.0645161290323
187	orig	32	2	0	0	1	1	0	0.0	403	0.0	0.0645161290323
187	orig	32	3	0	0	1	1	394	0.0	491	0.0	0.0645161290323
187	orig	32	4	0	0	1	1	435	0.0	503	0.0	0.0645161290323
187	orig	32	5	0	0	1	1	0	0.0	79	0.0	0.0645161290323
187	orig	32	6	0	0	2	1	444	154.0	503	0.0	0.0967741935484
187	orig	32	7	0	0	1	1	448	0.0	476	0.0	0.0645161290323
187	orig	32	8	0	0	1	1	433	0.0	459	0.0	0.0645161290323
187	orig	32	9	0	0	1	1	405	0.0	440	0.0	0.0645161290323
187	orig	32	10	0	0	1	1	414	0.0	435	0.0	0.0645161290323
187	orig	32	11	0	0	1	1	420	0.0	496	0.0	0.0645161290323
187	orig	32	12	0	0	1	1	72	0.0	83	0.0	0.0645161290323
187	orig	32	13	0	0	1	1	349	0.0	433	0.0	0.0645161290323
187	orig	32	14	0	0	1	1	444	0.0	482	0.0	0.0645161290323
187	orig	32	15	0	0	1	1	503	0.0	499	0.0	0.0645161290323
187	orig	32	16	0	0	1	1	19	0.0	16	0.0	0.0645161290323
187	orig	32	17	0	0	1	1	16	0.0	0	0.0	0.0645161290323
187	orig	32	18	0	0	1	1	499	0.0	19	0.0	0.0645161290323
187	orig	32	19	0	0	1	1	482	0.0	503	0.0	0.0645161290323
187	orig	32	20	0	0	1	1	433	0.0	444	0.0	0.0645161290323
187	orig	32	21	0	0	1	1	83	0.0	0	0.0	0.0645161290323
187	orig	32	22	0	0	1	2	496	0.0	421	138.5	0.0967741935484
187	orig	32	23	0	0	1	1	435	0.0	420	0.0	0.0645161290323
187	orig	32	24	0	0	1	1	440	0.0	414	0.0	0.0645161290323
187	orig	32	25	0	0	1	1	459	0.0	405	0.0	0.0645161290323
187	orig	32	26	0	0	1	1	476	0.0	433	0.0	0.0645161290323
187	orig	32	27	0	0	1	1	503	0.0	448	0.0	0.0645161290323
187	orig	32	28	0	0	1	1	79	0.0	68	0.0	0.0645161290323
187	orig	32	29	0	0	1	1	503	0.0	376	0.0	0.0645161290323
187	orig	32	30	0	0	1	1	491	0.0	435	0.0	0.0645161290323
187	orig	32	31	0	0	1	1	403	0.0	394	0.0	0.0645161290323
187	comp	3	0	0	0	0	2	0	NA	589	206.5	1.0
187	comp	3	1	0	0	2	0	589	209.5	0	NA	1.0
187	comp	3	6	1	0	2	2	589	206.5	589	209.5	2.0
187	res	3	0	0	0	0	2	0	NA	589	206.5	1.0
187	res	3	1	0	0	2	0	589	209.5	0	NA	1.0
187	res	3	6	1	0	2	2	589	206.5	589	209.5	2.0
188	orig	42	0	0	0	0	2	0	NA	0	0.0	0.0487804878049
188	orig	42	1	0	0	2	0	0	0.0	0	NA	0.0487804878049
188	orig	42	2	0	0	1	1	0	0.0	572	0.0	0.0487804878049
188	orig	42	3	0	0	1	1	140	0.0	148	0.0	0.0487804878049
188	orig	42	4	0	0	2	1	423	103.5	429	0.0	0.0731707317073
188	orig	42	5	0	0	2	1	457	171.5	459	0.0	0.0731707317073
188	orig	42	6	0	0	1	1	397	0.0	430	0.0	0.0487804878049
188	orig	42	7	0	0	1	1	396	0.0	421	0.0	0.0487804878049
188	orig	42	8	0	0	1	1	388	0.0	442	0.0	0.0487804878049
188	orig	42	9	0	0	1	1	410	0.0	419	0.0	0.0487804878049
188	orig	42	10	0	0	1	1	386	0.0	438	0.0	0.0487804878049
188	orig	42	11	0	0	1	1	411	0.0	467	0.0	0.0487804878049
188	orig	42	12	0	0	1	1	0	0.0	58	0.0	0.0487804878049
188	orig	42	13	0	0	2	1	449	164.5	584	0.0	0.0731707317073
188	orig	42	14	0	0	1	1	462	0.0	510	0.0	0.0487804878049
188	orig	42	15	0	0	2	1	481	209.5	647	0.0	0.0731707317073
188	orig	42	16	0	0	1	1	467	0.0	463	0.0	0.0487804878049
188	orig	42	17	0	0	4	1	588	168.87421354369056	693	0.0	0.121951219512
188	orig	42	18	0	0	1	1	655	0.0	713	0.0	0.0487804878049
188	orig	42	19	0	0	1	1	95	0.0	92	0.0	0.0487804878049
188	orig	42	20	0	0	1	1	34	0.0	35	0.0	0.0487804878049
188	orig	42	21	0	0	4	1	457	175.5596408631551	497	0.0	0.121951219512
188	orig	42	22	0	0	1	1	497	0.0	0	0.0	0.0487804878049
188	orig	42	23	0	0	1	1	35	0.0	26	0.0	0.0487804878049
188	orig	42	24	0	0	1	1	92	0.0	0	0.0	0.0487804878049
188	orig	42	25	0	0	1	3	713	0.0	547	168.49200442619096	0.0975609756098
188	orig	42	26	0	0	1	1	693	0.0	655	0.0	0.0487804878049
188	orig	42	27	0	0	1	2	463	0.0	438	215.0	0.0731707317073
188	orig	42	28	0	0	1	2	647	0.0	566	184.0	0.0731707317073
188	orig	42	29	0	0	1	2	510	0.0	457	221.5	0.0731707317073
188	orig	42	30	0	0	1	3	584	0.0	541	199.28929279372292	0.0975609756098
188	orig	42	31	0	0	1	1	58	0.0	60	0.0	0.0487804878049
188	orig	42	32	0	0	1	2	467	0.0	398	190.0	0.0731707317073
188	orig	42	33	0	0	1	1	438	0.0	411	0.0	0.0487804878049
188	orig	42	34	0	0	1	1	419	0.0	386	0.0	0.0487804878049
188	orig	42	35	0	0	1	1	442	0.0	410	0.0	0.0487804878049
188	orig	42	36	0	0	1	1	421	0.0	388	0.0	0.0487804878049
188	orig	42	37	0	0	1	1	430	0.0	396	0.0	0.0487804878049
188	orig	42	38	0	0	1	1	459	0.0	397	0.0	0.0487804878049
188	orig	42	39	0	0	1	1	429	0.0	400	0.0	0.0487804878049
188	orig	42	40	0	0	1	1	148	0.0	108	0.0	0.0487804878049
188	orig	42	41	0	0	1	3	572	0.0	512	107.53707371052192	0.0975609756098
188	comp	3	0	0	0	0	4	0	NA	691	146.3666201700374	2.0
188	comp	3	1	0	0	3	0	691	209.14163196796142	0	NA	1.5
188	comp	3	30	1	0	4	3	691	146.3666201700374	691	209.14163196796142	3.5
188	res	3	0	0	0	0	4	0	NA	691	146.3666201700374	2.0
188	res	3	1	0	0	4	0	691	177.60401881714276	0	NA	2.0
188	res	3	30	1	0	3	3	644	146.75224775867053	644	187.16184321478445	3.0
189	orig	14	0	0	0	0	1	0	NA	0	0.0	0.0769230769231
189	orig	14	1	0	0	2	0	0	0.0	0	NA	0.153846153846
189	orig	14	2	0	0	1	1	0	0.0	15	0.0	0.153846153846
189	orig	14	3	0	0	1	1	7	0.0	14	0.0	0.153846153846
189	orig	14	4	0	0	2	1	16	3.0	30	0.0	0.230769230769
189	orig	14	5	0	0	1	1	8	0.0	10	0.0	0.153846153846
189	orig	14	6	0	0	1	1	16	0.0	19	0.0	0.153846153846
189	orig	14	7	0	0	1	1	7	0.0	7	0.0	0.153846153846
189	orig	14	8	0	0	1	1	7	0.0	0	0.0	0.153846153846
189	orig	14	9	0	0	1	1	19	0.0	7	0.0	0.153846153846
189	orig	14	10	0	0	1	1	10	0.0	0	0.0	0.153846153846
189	orig	14	11	0	0	1	2	30	0.0	24	4.0	0.230769230769
189	orig	14	12	0	0	1	1	14	0.0	11	0.0	0.153846153846
189	orig	14	13	0	0	1	2	15	0.0	12	1.0	0.230769230769
189	comp	3	0	0	0	0	2	0	NA	28	5.0	1.0
189	comp	3	1	0	0	2	0	28	4.0	0	NA	1.0
189	comp	3	11	1	0	2	2	28	5.0	28	4.0	2.0
189	res	2	0	0	0	0	3	0	NA	28	6.944222218666553	3.0
189	res	2	1	0	0	3	0	28	6.944222218666553	0	NA	3.0
190	orig	44	0	0	0	0	5	0	NA	0	0.0	0.116279069767
190	orig	44	1	0	0	5	0	0	0.0	0	NA	0.116279069767
190	orig	44	2	0	0	1	1	0	0.0	82	0.0	0.046511627907
190	orig	44	3	0	0	1	1	65	0.0	64	0.0	0.046511627907
190	orig	44	4	0	0	1	1	56	0.0	61	0.0	0.046511627907
190	orig	44	5	0	0	1	1	0	0.0	40	0.0	0.046511627907
190	orig	44	6	0	0	2	1	30	14.0	32	0.0	0.0697674418605
190	orig	44	7	0	0	1	1	0	0.0	104	0.0	0.046511627907
190	orig	44	8	0	0	2	1	149	33.5	292	0.0	0.0697674418605
190	orig	44	9	0	0	1	1	291	0.0	352	0.0	0.046511627907
190	orig	44	10	0	0	1	1	37	0.0	48	0.0	0.046511627907
190	orig	44	11	0	0	2	1	308	128.0	375	0.0	0.0697674418605
190	orig	44	12	0	0	1	1	104	0.0	95	0.0	0.046511627907
190	orig	44	13	0	0	1	1	0	0.0	21	0.0	0.046511627907
190	orig	44	14	0	0	2	1	276	118.0	323	0.0	0.0697674418605
190	orig	44	15	0	0	1	1	187	0.0	203	0.0	0.046511627907
190	orig	44	16	0	0	1	1	0	0.0	36	0.0	0.046511627907
190	orig	44	17	0	0	3	1	332	59.64524755213576	380	0.0	0.093023255814
190	orig	44	18	0	0	1	1	366	0.0	407	0.0	0.046511627907
190	orig	44	19	0	0	1	1	381	0.0	433	0.0	0.046511627907
190	orig	44	20	0	0	1	1	3	0.0	5	0.0	0.046511627907
190	orig	44	21	0	0	1	1	210	0.0	221	0.0	0.046511627907
190	orig	44	22	0	0	1	1	38	0.0	39	0.0	0.046511627907
190	orig	44	23	0	0	1	1	39	0.0	0	0.0	0.046511627907
190	orig	44	24	0	0	1	1	221	0.0	0	0.0	0.046511627907
190	orig	44	25	0	0	1	1	5	0.0	0	0.0	0.046511627907
190	orig	44	26	0	0	1	3	433	0.0	251	90.46669123065253	0.093023255814
190	orig	44	27	0	0	1	1	407	0.0	381	0.0	0.046511627907
190	orig	44	28	0	0	1	1	380	0.0	366	0.0	0.046511627907
190	orig	44	29	0	0	1	1	36	0.0	33	0.0	0.046511627907
190	orig	44	30	0	0	1	1	203	0.0	178	0.0	0.046511627907
190	orig	44	31	0	0	1	2	323	0.0	308	33.0	0.0697674418605
190	orig	44	32	0	0	1	1	21	0.0	20	0.0	0.046511627907
190	orig	44	33	0	0	1	1	95	0.0	0	0.0	0.046511627907
190	orig	44	34	0	0	1	2	375	0.0	360	76.0	0.0697674418605
190	orig	44	35	0	0	1	1	48	0.0	26	0.0	0.046511627907
190	orig	44	36	0	0	1	2	352	0.0	319	122.5	0.0697674418605
190	orig	44	37	0	0	1	1	292	0.0	291	0.0	0.046511627907
190	orig	44	38	0	0	1	1	104	0.0	108	0.0	0.046511627907
190	orig	44	39	0	0	1	1	32	0.0	0	0.0	0.046511627907
190	orig	44	40	0	0	1	1	40	0.0	29	0.0	0.046511627907
190	orig	44	41	0	0	1	1	61	0.0	41	0.0	0.046511627907
190	orig	44	42	0	0	1	2	64	0.0	57	27.5	0.0697674418605
190	orig	44	43	0	0	1	1	82	0.0	65	0.0	0.046511627907
190	comp	4	0	0	0	0	3	0	NA	429	99.30088955627068	1.0
190	comp	4	1	0	0	3	0	429	131.6839651083862	0	NA	1.0
190	comp	4	8	1	0	2	2	387	84.5	387	33.5	1.33333333333
190	comp	4	26	1	0	2	2	387	33.5	387	135.5	1.33333333333
190	res	3	0	0	0	0	3	0	NA	429	99.30088955627068	1.5
190	res	3	1	0	0	4	0	429	72.54438296656744	0	NA	2.0
190	res	3	8	1	0	2	3	387	84.5	387	71.58677717753933	2.5
191	orig	26	0	0	0	0	2	0	NA	0	0.0	0.08
191	orig	26	1	0	0	2	0	0	0.0	0	NA	0.08
191	orig	26	2	0	0	1	1	0	0.0	81	0.0	0.08
191	orig	26	3	0	0	1	1	76	0.0	109	0.0	0.08
191	orig	26	4	0	0	1	1	63	0.0	87	0.0	0.08
191	orig	26	5	0	0	2	1	115	24.5	146	0.0	0.12
191	orig	26	6	0	0	1	1	122	0.0	128	0.0	0.08
191	orig	26	7	0	0	1	1	112	0.0	138	0.0	0.08
191	orig	26	8	0	0	1	1	29	0.0	152	0.0	0.08
191	orig	26	9	0	0	1	1	0	0.0	21	0.0	0.08
191	orig	26	10	0	0	3	1	231	54.35071296680477	262	0.0	0.16
191	orig	26	11	0	0	1	1	82	0.0	107	0.0	0.08
191	orig	26	12	0	0	2	1	164	22.0	148	0.0	0.12
191	orig	26	13	0	0	1	1	100	0.0	105	0.0	0.08
191	orig	26	14	0	0	1	1	105	0.0	0	0.0	0.08
191	orig	26	15	0	0	1	1	148	0.0	0	0.0	0.08
191	orig	26	16	0	0	1	1	107	0.0	104	0.0	0.08
191	orig	26	17	0	0	1	3	262	0.0	242	16.35712552851373	0.16
191	orig	26	18	0	0	1	1	21	0.0	6	0.0	0.08
191	orig	26	19	0	0	1	1	152	0.0	138	0.0	0.08
191	orig	26	20	0	0	1	2	138	0.0	116	29.0	0.12
191	orig	26	21	0	0	1	1	128	0.0	112	0.0	0.08
191	orig	26	22	0	0	1	1	146	0.0	122	0.0	0.08
191	orig	26	23	0	0	1	1	87	0.0	82	0.0	0.08
191	orig	26	24	0	0	1	2	109	0.0	96	15.0	0.12
191	orig	26	25	0	0	1	1	81	0.0	76	0.0	0.08
191	comp	4	0	0	0	0	2	0	NA	264	56.0	0.666666666667
191	comp	4	1	0	0	3	0	264	22.861904265976328	0	NA	1.0
191	comp	4	17	1	0	2	3	264	28.0	264	22.861904265976328	1.66666666667
191	comp	4	20	1	0	2	2	264	56.0	264	28.0	1.33333333333
191	res	3	0	0	0	0	4	0	NA	264	36.823905279043935	2.0
191	res	3	1	0	0	3	0	264	22.861904265976328	0	NA	1.5
191	res	3	17	1	0	3	2	164	35.97530016861878	164	26.0	2.5
192	orig	68	0	0	0	0	2	0	NA	0	0.0	0.0298507462687
192	orig	68	1	0	0	2	0	0	0.0	0	NA	0.0298507462687
192	orig	68	2	0	0	1	1	0	0.0	227	0.0	0.0298507462687
192	orig	68	3	0	0	1	1	183	0.0	221	0.0	0.0298507462687
192	orig	68	4	0	0	1	1	182	0.0	228	0.0	0.0298507462687
192	orig	68	5	0	0	1	1	209	0.0	257	0.0	0.0298507462687
192	orig	68	6	0	0	1	1	97	0.0	111	0.0	0.0298507462687
192	orig	68	7	0	0	1	1	0	0.0	27	0.0	0.0298507462687
192	orig	68	8	0	0	3	1	228	46.396838972786355	255	0.0	0.0597014925373
192	orig	68	9	0	0	1	1	229	0.0	272	0.0	0.0298507462687
192	orig	68	10	0	0	1	1	234	0.0	239	0.0	0.0298507462687
192	orig	68	11	0	0	1	1	226	0.0	266	0.0	0.0298507462687
192	orig	68	12	0	0	1	1	245	0.0	282	0.0	0.0298507462687
192	orig	68	13	0	0	1	1	225	0.0	236	0.0	0.0298507462687
192	orig	68	14	0	0	1	1	50	0.0	52	0.0	0.0298507462687
192	orig	68	15	0	0	1	1	162	0.0	168	0.0	0.0298507462687
192	orig	68	16	0	0	1	1	160	0.0	192	0.0	0.0298507462687
192	orig	68	17	0	0	1	1	173	0.0	190	0.0	0.0298507462687
192	orig	68	18	0	0	1	1	174	0.0	204	0.0	0.0298507462687
192	orig	68	19	0	0	1	1	69	0.0	64	0.0	0.0298507462687
192	orig	68	20	0	0	2	1	154	17.0	192	0.0	0.044776119403
192	orig	68	21	0	0	1	1	164	0.0	188	0.0	0.0298507462687
192	orig	68	22	0	0	1	1	180	0.0	179	0.0	0.0298507462687
192	orig	68	23	0	0	1	1	160	0.0	179	0.0	0.0298507462687
192	orig	68	24	0	0	1	1	160	0.0	197	0.0	0.0298507462687
192	orig	68	25	0	0	1	1	184	0.0	181	0.0	0.0298507462687
192	orig	68	26	0	0	1	1	163	0.0	179	0.0	0.0298507462687
192	orig	68	27	0	0	1	1	167	0.0	181	0.0	0.0298507462687
192	orig	68	28	0	0	1	1	166	0.0	193	0.0	0.0298507462687
192	orig	68	29	0	0	1	1	72	0.0	77	0.0	0.0298507462687
192	orig	68	30	0	0	2	1	172	13.0	190	0.0	0.044776119403
192	orig	68	31	0	0	1	1	173	0.0	192	0.0	0.0298507462687
192	orig	68	32	0	0	1	1	181	0.0	185	0.0	0.0298507462687
192	orig	68	33	0	0	1	1	108	0.0	123	0.0	0.0298507462687
192	orig	68	34	0	0	2	1	183	29.5	209	0.0	0.044776119403
192	orig	68	35	0	0	1	1	209	0.0	0	0.0	0.0298507462687
192	orig	68	36	0	0	1	1	123	0.0	121	0.0	0.0298507462687
192	orig	68	37	0	0	1	2	185	0.0	170	23.0	0.044776119403
192	orig	68	38	0	0	1	1	192	0.0	181	0.0	0.0298507462687
192	orig	68	39	0	0	1	1	190	0.0	173	0.0	0.0298507462687
192	orig	68	40	0	0	1	1	77	0.0	73	0.0	0.0298507462687
192	orig	68	41	0	0	1	2	193	0.0	171	13.5	0.044776119403
192	orig	68	42	0	0	1	1	181	0.0	166	0.0	0.0298507462687
192	orig	68	43	0	0	1	1	179	0.0	167	0.0	0.0298507462687
192	orig	68	44	0	0	1	1	181	0.0	163	0.0	0.0298507462687
192	orig	68	45	0	0	1	1	197	0.0	184	0.0	0.0298507462687
192	orig	68	46	0	0	1	1	179	0.0	160	0.0	0.0298507462687
192	orig	68	47	0	0	1	1	179	0.0	160	0.0	0.0298507462687
192	orig	68	48	0	0	1	1	188	0.0	180	0.0	0.0298507462687
192	orig	68	49	0	0	1	1	192	0.0	164	0.0	0.0298507462687
192	orig	68	50	0	0	1	1	64	0.0	60	0.0	0.0298507462687
192	orig	68	51	0	0	1	2	204	0.0	163	12.5	0.044776119403
192	orig	68	52	0	0	1	1	190	0.0	174	0.0	0.0298507462687
192	orig	68	53	0	0	1	1	192	0.0	173	0.0	0.0298507462687
192	orig	68	54	0	0	1	1	168	0.0	160	0.0	0.0298507462687
192	orig	68	55	0	0	1	1	52	0.0	0	0.0	0.0298507462687
192	orig	68	56	0	0	1	2	236	0.0	212	56.0	0.044776119403
192	orig	68	57	0	0	1	1	282	0.0	225	0.0	0.0298507462687
192	orig	68	58	0	0	1	1	266	0.0	245	0.0	0.0298507462687
192	orig	68	59	0	0	1	1	239	0.0	226	0.0	0.0298507462687
192	orig	68	60	0	0	1	1	272	0.0	234	0.0	0.0298507462687
192	orig	68	61	0	0	1	1	255	0.0	229	0.0	0.0298507462687
192	orig	68	62	0	0	1	1	27	0.0	16	0.0	0.0298507462687
192	orig	68	63	0	0	1	1	111	0.0	83	0.0	0.0298507462687
192	orig	68	64	0	0	1	2	257	0.0	226	16.0	0.044776119403
192	orig	68	65	0	0	1	1	228	0.0	209	0.0	0.0298507462687
192	orig	68	66	0	0	1	1	221	0.0	182	0.0	0.0298507462687
192	orig	68	67	0	0	1	1	227	0.0	183	0.0	0.0298507462687
192	comp	5	0	0	0	0	2	0	NA	275	28.5	0.5
192	comp	5	1	0	0	3	0	275	32.8870119584549	0	NA	0.75
192	comp	5	37	1	0	2	2	210	16.0	210	33.0	1.0
192	comp	5	41	1	0	2	2	210	24.0	210	16.0	1.0
192	comp	5	56	1	0	2	3	275	28.5	275	27.19477073916152	1.25
192	res	4	0	0	0	0	2	0	NA	275	28.5	0.666666666667
192	res	4	1	0	0	4	0	275	36.85359548266627	0	NA	1.33333333333
192	res	4	41	1	2	2	3	210	24.0	210	42.481368465089105	1.66666666667
192	res	4	56	1	0	2	3	275	28.5	275	27.19477073916152	1.66666666667
193	orig	18	0	0	0	0	3	0	NA	0	0.0	0.176470588235
193	orig	18	1	0	0	1	0	0	0.0	0	NA	0.0588235294118
193	orig	18	2	0	0	1	1	0	0.0	125	0.0	0.117647058824
193	orig	18	3	0	0	1	1	0	0.0	72	0.0	0.117647058824
193	orig	18	4	0	0	1	1	0	0.0	84	0.0	0.117647058824
193	orig	18	5	0	0	3	1	176	7.586537784494029	178	0.0	0.235294117647
193	orig	18	6	0	0	1	1	137	0.0	149	0.0	0.117647058824
193	orig	18	7	0	0	1	1	92	0.0	93	0.0	0.117647058824
193	orig	18	8	0	0	1	1	27	0.0	27	0.0	0.117647058824
193	orig	18	9	0	0	2	1	41	2.5	41	0.0	0.176470588235
193	orig	18	10	0	0	1	1	41	0.0	0	0.0	0.117647058824
193	orig	18	11	0	0	1	1	27	0.0	18	0.0	0.117647058824
193	orig	18	12	0	0	1	2	93	0.0	50	2.0	0.176470588235
193	orig	18	13	0	0	1	1	149	0.0	92	0.0	0.117647058824
193	orig	18	14	0	0	1	1	178	0.0	137	0.0	0.117647058824
193	orig	18	15	0	0	1	1	84	0.0	69	0.0	0.117647058824
193	orig	18	16	0	0	1	1	72	0.0	51	0.0	0.117647058824
193	orig	18	17	0	0	1	1	125	0.0	56	0.0	0.117647058824
193	comp	3	0	0	0	0	3	0	NA	266	22.305953365762143	1.5
193	comp	3	1	0	0	2	0	266	8.0	0	NA	1.0
193	comp	3	5	1	0	3	2	266	22.305953365762143	266	8.0	2.5
193	res	2	0	0	0	0	4	0	NA	266	14.044571905188139	4.0
193	res	2	1	0	0	4	0	266	14.044571905188139	0	NA	4.0
194	orig	186	0	0	0	0	1	0	NA	0	0.0	0.00540540540541
194	orig	186	1	0	0	1	0	0	0.0	0	NA	0.00540540540541
194	orig	186	2	0	0	1	1	0	0.0	384	0.0	0.0108108108108
194	orig	186	3	0	0	1	1	332	0.0	339	0.0	0.0108108108108
194	orig	186	4	0	0	1	1	311	0.0	346	0.0	0.0108108108108
194	orig	186	5	0	0	1	1	308	0.0	329	0.0	0.0108108108108
194	orig	186	6	0	0	1	1	310	0.0	318	0.0	0.0108108108108
194	orig	186	7	0	0	2	1	319	131.5	414	0.0	0.0162162162162
194	orig	186	8	0	0	1	1	381	0.0	417	0.0	0.0108108108108
194	orig	186	9	0	0	1	1	360	0.0	394	0.0	0.0108108108108
194	orig	186	10	0	0	1	1	352	0.0	400	0.0	0.0108108108108
194	orig	186	11	0	0	1	1	376	0.0	385	0.0	0.0108108108108
194	orig	186	12	0	0	1	1	333	0.0	352	0.0	0.0108108108108
194	orig	186	13	0	0	2	1	333	157.5	367	0.0	0.0162162162162
194	orig	186	14	0	0	1	1	327	0.0	340	0.0	0.0108108108108
194	orig	186	15	0	0	1	1	326	0.0	360	0.0	0.0108108108108
194	orig	186	16	0	0	1	1	307	0.0	354	0.0	0.0108108108108
194	orig	186	17	0	0	1	1	357	0.0	354	0.0	0.0108108108108
194	orig	186	18	0	0	1	1	323	0.0	375	0.0	0.0108108108108
194	orig	186	19	0	0	1	1	353	0.0	372	0.0	0.0108108108108
194	orig	186	20	0	0	1	1	332	0.0	395	0.0	0.0108108108108
194	orig	186	21	0	0	1	1	333	0.0	363	0.0	0.0108108108108
194	orig	186	22	0	0	1	1	348	0.0	428	0.0	0.0108108108108
194	orig	186	23	0	0	1	1	390	0.0	418	0.0	0.0108108108108
194	orig	186	24	0	0	1	1	368	0.0	406	0.0	0.0108108108108
194	orig	186	25	0	0	1	1	349	0.0	376	0.0	0.0108108108108
194	orig	186	26	0	0	1	1	168	0.0	207	0.0	0.0108108108108
194	orig	186	27	0	0	1	1	191	0.0	237	0.0	0.0108108108108
194	orig	186	28	0	0	2	1	323	21.5	320	0.0	0.0162162162162
194	orig	186	29	0	0	1	1	298	0.0	403	0.0	0.0108108108108
194	orig	186	30	0	0	1	1	349	0.0	370	0.0	0.0108108108108
194	orig	186	31	0	0	1	1	341	0.0	377	0.0	0.0108108108108
194	orig	186	32	0	0	1	1	356	0.0	391	0.0	0.0108108108108
194	orig	186	33	0	0	1	1	321	0.0	363	0.0	0.0108108108108
194	orig	186	34	0	0	1	1	358	0.0	375	0.0	0.0108108108108
194	orig	186	35	0	0	1	1	342	0.0	389	0.0	0.0108108108108
194	orig	186	36	0	0	1	1	162	0.0	162	0.0	0.0108108108108
194	orig	186	37	0	0	1	1	159	0.0	163	0.0	0.0108108108108
194	orig	186	38	0	0	1	1	157	0.0	200	0.0	0.0108108108108
194	orig	186	39	0	0	1	1	165	0.0	164	0.0	0.0108108108108
194	orig	186	40	0	0	2	1	290	7.0	367	0.0	0.0162162162162
194	orig	186	41	0	0	1	1	355	0.0	413	0.0	0.0108108108108
194	orig	186	42	0	0	1	1	343	0.0	366	0.0	0.0108108108108
194	orig	186	43	0	0	1	1	323	0.0	369	0.0	0.0108108108108
194	orig	186	44	0	0	1	1	128	0.0	129	0.0	0.0108108108108
194	orig	186	45	0	0	1	1	170	0.0	179	0.0	0.0108108108108
194	orig	186	46	0	0	2	1	296	19.0	295	0.0	0.0162162162162
194	orig	186	47	0	0	1	1	158	0.0	188	0.0	0.0108108108108
194	orig	186	48	0	0	1	1	178	0.0	184	0.0	0.0108108108108
194	orig	186	49	0	0	1	1	178	0.0	182	0.0	0.0108108108108
194	orig	186	50	0	0	2	1	284	15.0	326	0.0	0.0162162162162
194	orig	186	51	0	0	1	1	303	0.0	365	0.0	0.0108108108108
194	orig	186	52	0	0	1	1	320	0.0	345	0.0	0.0108108108108
194	orig	186	53	0	0	1	1	348	0.0	367	0.0	0.0108108108108
194	orig	186	54	0	0	1	1	340	0.0	373	0.0	0.0108108108108
194	orig	186	55	0	0	1	1	330	0.0	370	0.0	0.0108108108108
194	orig	186	56	0	0	1	1	346	0.0	391	0.0	0.0108108108108
194	orig	186	57	0	0	1	1	364	0.0	401	0.0	0.0108108108108
194	orig	186	58	0	0	1	1	342	0.0	395	0.0	0.0108108108108
194	orig	186	59	0	0	1	1	352	0.0	354	0.0	0.0108108108108
194	orig	186	60	0	0	1	1	362	0.0	371	0.0	0.0108108108108
194	orig	186	61	0	0	1	1	319	0.0	347	0.0	0.0108108108108
194	orig	186	62	0	0	1	1	317	0.0	373	0.0	0.0108108108108
194	orig	186	63	0	0	1	1	347	0.0	365	0.0	0.0108108108108
194	orig	186	64	0	0	1	1	341	0.0	366	0.0	0.0108108108108
194	orig	186	65	0	0	1	1	295	0.0	338	0.0	0.0108108108108
194	orig	186	66	0	0	1	1	302	0.0	346	0.0	0.0108108108108
194	orig	186	67	0	0	1	1	320	0.0	369	0.0	0.0108108108108
194	orig	186	68	0	0	1	1	339	0.0	384	0.0	0.0108108108108
194	orig	186	69	0	0	1	1	329	0.0	343	0.0	0.0108108108108
194	orig	186	70	0	0	1	1	328	0.0	375	0.0	0.0108108108108
194	orig	186	71	0	0	1	1	336	0.0	395	0.0	0.0108108108108
194	orig	186	72	0	0	1	1	345	0.0	404	0.0	0.0108108108108
